feature_id,hits,n_prompts,mean_activation,context_specificity,token_specificity,context_specificity_vs_baseline,token_specificity_vs_baseline,firing_rate,composite_score
5617,89,85,2.9566951025737804,0.07495793293608333,0.3682889615484733,0.008561934934984694,0.037153032917644435,0.009898787676565454,0.15104249547185175
4825,37,33,3.552959355148109,0.07495480535493962,0.5094975669193663,0.008558807353840986,0.17836163828853746,0.00411522633744856,0.2029060275755492
3715,64,58,2.6842930540442467,0.07490483481178595,0.6293289499905779,0.008508836810687315,0.298193021359749,0.007118229340451563,0.15827061788311753
1011,109,102,2.902424794818283,0.07484154886316399,0.2986732495132675,0.00844555086206536,-0.032462679117561344,0.012123234345456568,0.1190655284317575
2155,338,211,2.5241987641746477,0.07473112965770932,0.41669546065420615,0.008335131656610692,0.0855595320233773,0.03759314870425982,0.13567667583965312
722,185,48,2.715196308574161,0.07468270081765942,0.31404804393900265,0.008286702816560784,-0.017087884691826205,0.0205761316872428,0.11998537265825526
2725,22,21,2.505790948867798,0.07463712063363165,0.9654115407147245,0.008241122632533016,0.6342756120838956,0.0024468913357802245,0.15190876057491778
6084,139,123,3.3512205108464195,0.07460007206217129,0.6771392492167037,0.008204074061072653,0.3460033205858748,0.015459904348793237,0.19747740766137303
3446,666,424,3.2422431943652867,0.07458365904443434,0.4640862577735175,0.008187661043335709,0.13295032914268862,0.07407407407407407,0.1793930340622416
2344,525,381,4.767514618464879,0.07445490589100723,0.5757157556890369,0.008058907889908595,0.24457982705820802,0.05839172505839173,0.27414315201842127
1288,1595,309,2.9109294227671847,0.07439295385800311,0.3544799854023652,0.007996955856904478,0.023344056771536337,0.1773996218440663,0.14314845972463516
3400,41,38,3.4628333754655793,0.07433980406612867,0.42812144178398,0.007943806065030035,0.09698551315315113,0.0045601156712267825,0.18589922191580208
5974,300,285,2.6170581233501435,0.07423149453396634,0.8267705216501217,0.007835496532867706,0.4956345930192928,0.0333667000333667,0.15518584502205884
615,195,168,5.34985600006886,0.07422749572317182,0.627935438009113,0.007831497722073186,0.29679950937828414,0.021688355021688355,0.30915536352069356
6398,51,49,2.7464047553492525,0.07409101512996671,0.36484999604306984,0.007695017128868081,0.03371406741224098,0.005672339005672339,0.13649672042358896
5697,70,66,2.974139266354697,0.07402160794733438,0.30320302995844217,0.007625609946235748,-0.027932898672386686,0.007785563341118897,0.12310198068542912
2963,92,76,3.0256147643794185,0.07391703877709015,0.7858837440790066,0.007521040775991514,0.4547478154481778,0.010232454676899122,0.1770304091061138
3580,718,481,3.1519843970832717,0.0738533382081325,0.6951453820431885,0.007457340207033869,0.3640094534123597,0.07985763541319096,0.18211472453629315
859,84,79,2.645121531827109,0.0735260528079366,0.2860075964377605,0.007130054806837968,-0.04512833219306833,0.009342676009342675,0.09620218491895378
1846,65,62,2.6599404940238367,0.07348642962243404,0.2998869494609076,0.007090431621335408,-0.031248979169921254,0.007229451673896118,0.1068423376787415
5337,88,81,2.8838820200074804,0.07345061121551962,0.31076128620951077,0.007054613214420982,-0.02037464242131809,0.009787565343120898,0.12224646875199076
3594,94,90,2.2085289726866053,0.0734425633698263,0.8605653845092306,0.007046565368727664,0.5294294558784017,0.010454899343788232,0.12816139529193107
2214,117,106,3.1357033914989896,0.07341760083219533,0.34177393484688706,0.007021602831096693,0.010638006216058205,0.013013013013013013,0.14651731132379556
3209,129,117,3.0552828866381976,0.07335359872060412,0.5523095940340794,0.006957600719505491,0.22117366540325056,0.01434768101434768,0.16898931375213783
5010,51,40,4.423468077884001,0.07326317674003716,0.5537584582606571,0.006867178738938523,0.2226225296298282,0.005672339005672339,0.24410025059791274
6677,175,79,2.7647911378315517,0.07323532002816381,0.2882508540812037,0.006839322027065178,-0.042885074549625146,0.01946390835279724,0.10192775451826161
775,137,120,2.8607714332803322,0.07307877724110262,0.3081867559763293,0.006682779240003989,-0.022949172654499583,0.015237459681904127,0.11885927348626502
4620,71,31,2.8747441852596443,0.07255622121452707,0.36521876693533056,0.006160223213428434,0.034082838304501706,0.007896785674563452,0.13725944597709566
604,124,89,3.966107323285072,0.07239376918095235,0.48165786439568314,0.005997771179853714,0.1505219357648543,0.013791569347124904,0.20776594926312533
3545,18,15,2.3747022814220853,0.0722520527379697,0.33386962814553256,0.005856054736871064,0.0027336995147037024,0.002002002002002002,0.10564030325605245
5026,284,211,2.9845391314634133,0.07212193773293425,0.30995883751564746,0.005725939731835619,-0.0211770911151814,0.03158714269825381,0.12219985912738689
2870,43,29,5.623416290726772,0.07211508220581381,0.822846303715173,0.005719084204715175,0.4917103750843441,0.004782560338115894,0.31182865997232107
1657,43,40,2.7702643233676287,0.07193303792485269,0.403792766587806,0.005537039923754053,0.07265683795697714,0.004782560338115894,0.13610281404040336
3197,157,142,2.8562345451610103,0.07191821082833376,0.5037920067241801,0.005522212827235126,0.17265607809335126,0.01746190635079524,0.14880834302409504
5948,262,221,3.1831853439789692,0.0719120557132616,0.31851842647456613,0.005516057712162972,-0.012617502156262728,0.029140251362473585,0.13404611907974048
4590,512,336,2.8676606046501547,0.07150405093492454,0.4355567315000498,0.005108052933825907,0.10442080286922095,0.056945834723612504,0.1425792921595624
726,173,151,2.791895836074917,0.07125388908366213,0.2410233728334148,0.004857891082563501,-0.09011255579741406,0.01924146368590813,0.0
5109,16,14,3.063802033662796,0.07101410357424129,0.3124510252665809,0.004618105573142656,-0.01868490336424794,0.0017795573351128907,0.12329477451976911
7089,77,74,2.573349644611408,0.0709589978030868,0.34219287849547814,0.0045629998019881685,0.01105694986464928,0.008564119675230786,0.11273419833757033
4664,34,32,2.4513246872845817,0.07092571148344662,0.8414561157475037,0.004529713482347986,0.5103201871166748,0.0037815593371148927,0.13081721034248683
91,527,331,3.42594079184125,0.07060876178445996,0.5804977632652886,0.0042127637833613285,0.2493618346344597,0.058614169725280836,0.17493342822527894
2922,129,54,3.411127801089324,0.07051459710013461,0.3333393334381852,0.004118599099035974,0.0022034048073563683,0.01434768101434768,0.14460328177817186
504,733,532,6.842305940950713,0.0704920656583921,0.9687571227436356,0.0040960676572934646,0.6376211941128067,0.0815259704148593,0.36249981282774446
5293,150,123,2.8249995215733845,0.07046548415991429,0.29532492699004115,0.004069486158815652,-0.03581100164078771,0.01668335001668335,0.1030505765185278
4024,136,118,2.7470963185324386,0.07042061115829788,0.31904735099086623,0.00402461315719925,-0.012088577639962628,0.015126237348459571,0.11147138397201897
2311,59,53,2.84223611274008,0.07037913327461406,0.3733766744776463,0.003983135273515431,0.04224074584681742,0.0065621176732287845,0.12895183323229878
83,56,30,3.5857526191643307,0.0703723345374397,0.4642354312323441,0.003976336536341066,0.13309950260151526,0.006228450672895117,0.17484773343871493
6187,528,422,3.45535326907129,0.07032943633025829,0.4830791817537233,0.003933438329159655,0.15194325312289442,0.058725392058725394,0.16969489566571958
4559,297,239,3.769010867735352,0.07025485285851149,0.28523590120655884,0.003858854857412858,-0.04590002742427002,0.03303303303303303,0.1270927202822231
5917,123,114,2.668577718540905,0.07000180509911814,0.8398004654853621,0.0036058070980195117,0.5086645368545333,0.013680347013680347,0.13788557841053936
4849,30,25,4.474465934435527,0.06963702641339267,0.678686659917406,0.003241028412294039,0.3475507312865771,0.00333667000333667,0.22468291649658634
820,34,12,2.632087577791775,0.06960145921945196,0.35724966825820104,0.003205461218353328,0.02611373962737218,0.0037815593371148927,0.11394711256966404
2933,1291,526,2.6349973122709764,0.06898715944959734,0.4456399355473315,0.002591161448498705,0.11450400691650264,0.14358803247692137,0.12151122503477442
6174,56,47,3.1311080796378,0.06876893216986289,0.3690441649682043,0.0023729341687642597,0.037908236337375445,0.006228450672895117,0.13432351878692878
1322,215,159,4.187729002154151,0.06847150729125688,0.5655783723460027,0.002075509290158248,0.23444244371517386,0.02391280169057947,0.19779793005727356
3317,205,176,3.3265306350661485,0.06840353876199858,0.6967038883923709,0.0020075407608999424,0.365567959761542,0.022800578356133912,0.16007580871333013
3146,148,123,2.938662454083159,0.06826186882027133,0.6268411858056334,0.0018658708191726936,0.29570525717480456,0.01646090534979424,0.13933878158920754
237,85,72,2.5514184460920446,0.06820074269014674,0.3668485851193578,0.0018047446890481073,0.03571265648852895,0.009453898342787231,0.10713093627728541
6822,364,227,4.39356465948807,0.06799773152791358,0.31267455778552417,0.0016017335268149469,-0.018461370845304692,0.040484929373818264,0.16283601886077012
207,753,462,5.334074898861636,0.0678090661513245,0.5187598455317584,0.001413068150225863,0.1876239169009295,0.08375041708375042,0.2429474636896793
4200,130,121,2.634446922632364,0.06780522872987425,0.28369566372485466,0.0014092307287756206,-0.047440264905974194,0.014458903347792236,0.08264741626476702
6883,149,122,3.28009828145072,0.06765837910501805,0.531201949917909,0.0012623811039194216,0.20006602128708018,0.016572127683238794,0.14908412739099985
341,884,504,2.689059175921781,0.06761162529229921,0.28477943894670854,0.0012156272912005744,-0.04635648968412032,0.09832054276498721,0.08471052021741768
247,218,185,3.807033398282637,0.06750158736527974,0.309814535575915,0.001105589364181106,-0.021321393054913873,0.024246468690913136,0.13755354307988427
6093,43,37,5.428720507510873,0.06736482653362114,0.6635099241134682,0.0009688285325225032,0.33237399548263935,0.004782560338115894,0.2500977890546827
7117,66,63,2.9672940716598974,0.06730010945774101,0.5589648742603481,0.0009041114566423758,0.22782894562951927,0.007340674007340674,0.13396240582208416
6528,216,190,2.8959599909959017,0.06712602971671225,0.46901166454746235,0.000730031715613616,0.1378757359166335,0.024024024024024024,0.12635538098658808
6353,102,95,2.552753409918617,0.06706648990192188,0.29547209740218855,0.0006704919008232446,-0.03566383122864031,0.011344678011344677,0.08520451927885885
6650,31,31,2.83306787860009,0.06702825350065421,0.3486063698416729,0.0006322554995555757,0.017470441210844068,0.003447892336781226,0.11128402680482369
3409,100,78,3.855912539958954,0.06694070564280397,0.6786105743847766,0.0005447076417053331,0.3474746457539477,0.011122233344455567,0.17503681113893726
4096,1085,752,3.584625224144228,0.06688402744869679,0.26602606818586866,0.0004880294475981539,-0.0651098604449602,0.1206762317873429,0.08757097253207716
227,89,73,3.9244116959946878,0.0665443739248808,0.6040450818367981,0.00014837592378216802,0.2729091532059692,0.009898787676565454,0.17352775918189461
1253,348,282,2.7797798925432664,0.06642941715909889,0.4947858722558449,3.341915800025852e-05,0.16364994362501606,0.038705372038705374,0.11923886000897423
1964,139,123,2.785138750247818,0.06624904284453385,0.28451660015394914,-0.0001469551565647792,-0.04661932847687972,0.015459904348793237,0.08438792510002477
546,381,263,3.1616763921547437,0.06602646887070186,0.27716593722017935,-0.00036952913039677016,-0.05396999141064951,0.04237570904237571,0.08893611738683384
563,1125,624,3.1945039878421357,0.0659242064965179,0.4841131696000466,-0.0004717915045807375,0.15297724096921772,0.12512512512512514,0.1338315142153363
2033,27,23,2.773874618388988,0.06525145642115633,0.3358912515488904,-0.0011445415799423014,0.004755322918061522,0.003003003003003003,0.09998549313432362
2834,391,175,3.368902381423794,0.06524277832939938,0.2845947754233746,-0.0011532196716992488,-0.04654115320745428,0.04348793237682127,0.09921238290222507
6124,52,42,2.787787506213555,0.0652004729018892,0.3725179572697032,-0.0011955250992094352,0.04138202863887436,0.005783561339116895,0.10589350164954886
5233,355,316,3.3669192861503277,0.06519866661843943,0.272596001828789,-0.0011973313826592058,-0.05853992680203984,0.039483928372817265,0.08776650599673298
2893,97,83,2.8524491934432197,0.0651378410099517,0.33508070707135107,-0.0012581569911469387,0.003944778440522212,0.010788566344121899,0.10222538526672031
4685,242,173,3.0556506819961484,0.06506175554973896,0.6110381343487689,-0.0013342424513596712,0.27990220571794,0.02691580469358247,0.12722958283831298
5771,60,31,2.898112698396047,0.06457861573125397,0.30858406800549165,-0.0018173822698446668,-0.022551860625337206,0.00667334000667334,0.09479071997683505
1537,76,64,2.838984334155133,0.06441404547338274,0.30160143689990326,-0.001981952527715894,-0.029534491730925594,0.00845289734178623,0.08982715981376009
6763,129,118,3.2656856340955396,0.0643855941837915,0.4327149255054216,-0.0020104038173071326,0.10157899687459276,0.01434768101434768,0.12564883413260564
4976,128,118,2.8979218089953065,0.06429584205106431,0.32925940879700893,-0.0021001559500343214,-0.001876519833819923,0.014236458680903126,0.09942301680892462
7069,82,79,2.6453913130411286,0.06406164624904995,0.4113150870974364,-0.0023343517520486856,0.08017915846660756,0.009120231342453565,0.09915992162491843
6078,360,172,2.8406676560640336,0.06393018984954986,0.29463961115804777,-0.0024658081515487734,-0.03649631747278109,0.04004004004004004,0.08551963167346119
5284,73,58,2.7942617102845073,0.06367870532859618,0.7100865559601542,-0.0027172926725024527,0.3789506273293254,0.008119230341452564,0.11067456644124644
140,213,164,2.683470287233451,0.0634944386029856,0.2723415541284244,-0.0029015593981130267,-0.058794374502404434,0.023690357023690357,0.06648143039901744
1971,129,60,2.745146082353222,0.063414363754432,0.31348029766501045,-0.0029816342466666285,-0.017655630965818403,0.01434768101434768,0.08743784022377257
6715,164,102,2.9083533163477733,0.06308050201923653,0.5589244971464025,-0.003315495981862107,0.2277885685155736,0.01824046268490713,0.1098534232484018
5317,286,119,2.356922214264636,0.06297782325195818,0.3312557836832864,-0.003418174749140454,0.00011985505245754036,0.03180958736514292,0.07709594861514035
5638,518,384,3.5862146666611485,0.06279994486577216,0.7925315766338091,-0.003596053135326474,0.4613956480029803,0.05761316872427984,0.13707971818121467
2206,140,98,2.6966506728104185,0.06275520586903424,0.3855646805476167,-0.003640792132064391,0.054428751916787865,0.015571126682237793,0.09372697229034536
3553,187,147,2.986247299189236,0.06252622070608192,0.25908691673711626,-0.0038697772950167103,-0.0720490118937126,0.02079857635413191,0.05603865569741879
897,108,90,2.8496179039831513,0.062126448001665203,0.3272858399713214,-0.004269549999433429,-0.003850088659507478,0.012012012012012012,0.08921624952944739
609,285,104,2.4213378170080353,0.0618987383002913,0.36776277645066363,-0.004497259700807332,0.036626847819834774,0.031698365031698365,0.07963761193228844
5222,110,85,3.5068327621980147,0.061855386044487294,0.7019969181897454,-0.004540611956611339,0.37086098955891655,0.012234456678901124,0.12703684411480634
4175,47,43,3.2230280282649586,0.06181027751497021,0.6108700582638054,-0.004585720486128424,0.2797341296329765,0.005227449671894116,0.11537308033946904
5999,26,23,7.008457486446087,0.06138607809151201,0.9266529839290955,-0.005009919909586623,0.5955170552982666,0.0028917806695584474,0.2509613358250811
353,54,48,2.9046867931330644,0.0608864940685897,0.35560909608358343,-0.00550950393250893,0.024473167452754574,0.006006006006006006,0.08987148261211902
1532,16,16,3.063873276114464,0.060745858112947804,0.9525075001336705,-0.005650139888150829,0.6213715715028416,0.0017795573351128907,0.10608523775479616
4246,252,196,3.839040761902219,0.060695934935797426,0.7376591360098548,-0.005700063065301207,0.4065232073790259,0.028028028028028028,0.13118304706684103
4158,109,63,5.213811561601971,0.06063027551907163,0.6951847722442475,-0.0057657224820270025,0.3640488436134186,0.012123234345456568,0.17695430230617312
1286,349,260,3.348597578469525,0.060469201869801516,0.2527718581599775,-0.005926796131297117,-0.07836407047085137,0.038816594372149925,0.04704177337925753
4261,82,78,2.9688255874122063,0.060308902473188056,0.38764761435178047,-0.006087095527910577,0.05651168572095161,0.009120231342453565,0.09191412902358481
2635,133,101,3.9425788642768573,0.06028056272141743,0.5954955592101968,-0.006115435279681204,0.26435963057936795,0.014792570348125905,0.12991297709607896
6850,101,96,2.629537300308152,0.06019008982070973,0.48729885651856963,-0.006205908180388901,0.15616292788774078,0.011233455677900123,0.08449708112245309
2312,72,67,3.450249190131823,0.059944198643216214,0.24644778631371717,-0.006451799357882419,-0.08468814231711169,0.008008008008008008,0.028353306497367427
21,30,28,2.4430806080500287,0.05991346276090743,0.842296813016155,-0.006482535240191205,0.5111608843853261,0.00333667000333667,0.08037241157736665
5854,261,208,3.257144270728831,0.059911917311955734,0.28423096219738436,-0.006484080689142899,-0.046904966433444495,0.02902902902902903,0.07917184070324626
3030,312,92,3.2478141899292288,0.05989092223543516,0.3182476376899142,-0.006505075765663476,-0.012888290940914648,0.03470136803470137,0.09001815180053377
7027,111,101,2.733774449374225,0.05973122744743139,0.2934668739324034,-0.006664770553667244,-0.037669054698425464,0.012345679012345678,0.06934717088155815
5107,296,212,5.644991818714786,0.05949187091385239,0.8045570454208913,-0.006904127087246241,0.4734211167900625,0.03292181069958848,0.18087949345227877
1678,165,104,2.870309914964618,0.05931913139949904,0.28660109567742376,-0.007076866601599591,-0.0445348329534051,0.018351685018351684,0.06897696326919339
2878,504,377,3.3167293901954378,0.05915038448460157,0.27283345384857727,-0.007245613516497065,-0.05830247478225159,0.056056056056056056,0.07105124216996846
1372,49,44,2.5857402426855907,0.059010069968584836,0.2829918608301304,-0.007385928032513797,-0.048144067800698465,0.005449894338783227,0.05992777530130615
4497,29,24,2.614996342823423,0.05881741353404198,0.4124754986131055,-0.00757858446705665,0.08133956998227665,0.003225447669892114,0.07572973282424789
6425,570,393,5.479675925614541,0.05880869086055413,0.7373244574287809,-0.007587307140544501,0.4061885287979521,0.06339673006339673,0.16788596157783836
1891,300,252,2.5270802696545918,0.058796130425983514,0.7175236431560296,-0.0075998675751151185,0.3863877145252007,0.0333667000333667,0.07726587078944144
2547,1212,599,3.6003126605312423,0.058753058209232205,0.2574559101941015,-0.007642939791866428,-0.07368001843672733,0.13480146813480146,0.05790984060729252
6635,51,50,2.711643754267225,0.05872592490345601,0.2639820121092875,-0.007670073097642623,-0.06715391652154135,0.005672339005672339,0.05061243880442609
4713,399,242,2.4678927579320464,0.05861362760550584,0.41621505846087714,-0.007782370395592791,0.08507912983004828,0.04437771104437771,0.07075164373315236
2207,55,54,2.4296364350752397,0.05852944183624488,0.28009514838586347,-0.007866556164853752,-0.05104078024496539,0.006117228339450562,0.05399473158882335
2571,226,176,4.618805465972529,0.05791985058669221,0.8960210865507375,-0.008476147414406422,0.5648851579199087,0.02513624735846958,0.13473817504598912
3706,101,79,2.903567550205948,0.05756884330746408,0.464099496899519,-0.00882715469363455,0.13296356826869016,0.011233455677900123,0.07940730019178555
6820,1205,395,2.537705803313196,0.05719269877518047,0.34892802412619817,-0.009203299225918164,0.01779209549536931,0.13402291180068956,0.06365328718529958
96,629,245,2.4246054495461227,0.05686689421930773,0.3478037173714108,-0.0095291037817909,0.016667788740581946,0.06995884773662552,0.05950776347560196
6269,387,330,5.572937831706163,0.05685298260588776,0.9618959342661159,-0.009543015395210873,0.630760005635287,0.043043043043043044,0.1514728330179635
4302,57,31,2.5330004169229876,0.056779132563072904,0.2762292238529656,-0.009616865438025729,-0.05490670477786325,0.006339673006339673,0.05016463104055767
1412,52,50,3.3527662387261024,0.056222447262816895,0.40184072233394097,-0.010173550738281738,0.07070479370311211,0.005783561339116895,0.08191700816962363
3771,339,287,3.7978806337424085,0.055557527074692935,0.28689297997220303,-0.010838470926405698,-0.044242948658625825,0.03770437103770437,0.07487490478102711
3703,24,21,3.4879333873589835,0.0551539001831578,0.44401869314737286,-0.011242097817940833,0.112882764516544,0.002669336002669336,0.07998316729220083
6424,100,86,2.6615042054653166,0.05409319207649362,0.31503203345291136,-0.01230280592460501,-0.016103895177917493,0.011122233344455567,0.05134463647191436
1784,1687,386,2.8515658387787326,0.053913630978416484,0.330424550094438,-0.012482367022682149,-0.0007113785363908609,0.18763207652096542,0.055462078978077096
1508,67,63,2.3450974137035767,0.04684054940380557,0.29197989007899544,-0.019555448597293065,-0.039156038551833416,0.007451896340785229,0.01674305924358593
4367,38,33,3.2414738441768445,0.04601251107356778,0.5376318997632042,-0.02038348692753085,0.2064959711323754,0.004226448670893115,0.019322005485760237
2304,40,32,3.2727327823638914,0.04300182323823048,0.6492229126216478,-0.023394174762868154,0.3180869839908189,0.0044488933377822264,0.0
